
Demandware Weekly Product Active Data
productID,revenueYear,unitsYear,ordersYear,impressionsYear,viewsYear,avgSalesPriceYear,conversionYear
701644121013,6763.6,190,185,7457,2244,36.56,0.004774
701644123086,269578.98,3605,3114,54027,11387,86.57,0.08036
701644123093,19802.64,305,264,13317,3347,75.01,0.006813
701644123109,10216.28,109,106,23559,2690,96.38,0.002735
701644123116,397789.92,5120,4566,75017,17714,87.12,0.11783
701644123123,144631.04,384,313,15292,5245,462.08,0.008077
701644129293,44502,328,300,18071,6027,148.34,0.007742
701644129309,24217.49,153,137,9511,3939,176.77,0.003535
701644129316,264407.8,5013,4093,91750,27671,64.6,0.105624
701644129323,12300.78,482,467,20838,3127,26.34,0.012051
701644129330,13653.9,481,389,11694,4047,35.1,0.010039
701644130718,27415.08,838,693,9445,3245,39.56,0.017883
701644130725,503940.25,9704,7975,83226,26993,63.19,0.205802
701644130732,336879.34,4929,4034,42404,25063,83.51,0.104101
701644130749,2809.62,33,33,413,118,85.14,0.000852
701644130756,128341.6,2647,2342,64524,21591,54.8,0.060437
701644130763,24448.08,345,344,13073,6412,71.07,0.008877
701644130770,66554.6,374,347,12381,5827,191.8,0.008955
701644130855,1488.72,27,24,2879,257,62.03,0.000619
701644130862,3517.45,103,103,2514,574,34.15,0.002658
701644130879,746490.75,1513,1465,37300,18191,509.55,0.037806
701644130886,61222.46,2574,2158,33393,14095,28.37,0.055689
701644130893,12577.5,644,559,8354,2802,22.5,0.014426
701644130909,41443.65,2158,1895,33822,8097,21.87,0.048902
701644132736,40709.43,707,597,7063,3507,68.19,0.015406
701644132743,55596.4,799,655,37937,9161,84.88,0.016903
701644132750,21487.18,263,242,10755,2283,88.79,0.006245
701644132767,29268.72,582,468,10891,3662,62.54,0.012077
701644132774,78213.24,1249,1148,31654,5893,68.13,0.029625
701644132781,1885.26,31,26,1556,295,72.51,0.000671
701644132798,130785.55,2383,1939,90379,15124,67.45,0.050038
701644133214,48870,1059,905,37805,7435,54,0.023354
701644133221,23630.65,402,379,5885,1452,62.35,0.00978
701644133238,87853.95,1245,1103,24419,6577,79.65,0.028464
701644133245,84142.8,1561,1431,11998,6809,58.8,0.036928
701644133252,52202.43,1059,903,22373,5117,57.81,0.023303
701644133269,43297.24,751,647,19331,5167,66.92,0.016696
701644133276,94880.9,1367,1306,45179,7526,72.65,0.033703
701644142308,216792.66,3079,2793,54350,19340,77.62,0.072076
701644142315,7598.23,116,101,2482,892,75.23,0.002606
701644142322,82005.84,1438,1228,41986,10560,66.78,0.03169
701644142339,23123.52,271,252,17361,5668,91.76,0.006503
701644142346,108007.84,1242,1108,18349,3960,97.48,0.028593
701644143862,428901.84,5419,4556,39562,22697,94.14,0.117572
701644143879,26020.6,292,281,33776,5167,92.6,0.007251
701644143886,1859,30,25,942,206,74.36,0.000645
701644143893,67786.74,758,681,9161,4358,99.54,0.017574
701644143909,283242.96,4223,3668,27887,12013,77.22,0.094656
701644144029,93555.2,1321,1280,18534,11596,73.09,0.033032
701644144036,112318.72,1546,1504,35176,8288,74.68,0.038812
701644144043,175443.18,2756,2206,32776,13073,79.53,0.056928
701644144050,224470.47,1602,1473,88651,27332,152.39,0.038012
701644144067,197755.53,1776,1477,33351,9701,133.89,0.038115
701644144135,71670.98,579,554,32264,4528,129.37,0.014296
701644144142,23144.73,308,307,13269,5908,75.39,0.007922
701644144159,270721.36,3756,3731,73866,22272,72.56,0.096282
701644144166,18212.22,245,234,14418,2878,77.83,0.006039
701644144173,53640.72,611,609,16923,6946,88.08,0.015716
701644151287,151116.84,2664,2268,55367,12497,66.63,0.058528
701644151294,48087.9,591,510,10076,2334,94.29,0.013161
701644151300,388192.48,4090,3868,40696,17858,100.36,0.099817
701644151317,125930,2217,1799,43657,8664,70,0.046425
701644153069,10221.12,1723,1521,31746,7174,6.72,0.039251
701644153076,33732.12,915,802,10325,3278,42.06,0.020696
701644153083,32658.6,1617,1378,16784,7922,23.7,0.035561
701644153090,38853.08,1304,1204,39598,14065,32.27,0.03107
701644153533,58857.36,1611,1293,20347,6221,45.52,0.033367
701644153540,8394.16,1490,1268,31590,10421,6.62,0.032722
701644153557,2954.49,80,77,3461,383,38.37,0.001987
701644153564,10932.75,720,645,33128,4567,16.95,0.016645
701644153571,26776.26,166,158,7665,1062,169.47,0.004077
701644153588,372490.4,2978,2440,41702,13328,152.66,0.062966
701644153595,46350.64,297,259,19429,3254,178.96,0.006684
701644153731,92468.44,711,578,18932,3939,159.98,0.014916
701644153748,2182497.52,6108,5702,84205,31061,382.76,0.147145
701644153755,64920.96,1123,936,31591,17566,69.36,0.024154
701644153762,105141.68,2027,1966,78795,27339,53.48,0.050734
701644153779,1775821.38,4982,4058,62018,25936,437.61,0.10472
701644153786,3837.78,122,103,4460,785,37.26,0.002658
701644153793,391306.82,4171,3818,42938,22020,102.49,0.098527
701644154684,267037.6,3105,3085,34443,14374,86.56,0.079611
701644154691,697833.9,7180,6954,71378,38795,100.35,0.179454
701644154707,43278.2,380,380,54739,7479,113.89,0.009806
701644154714,68179.32,1052,891,27761,8902,76.52,0.022993
701644154950,284418,3793,3105,90728,34368,91.6,0.080127
701644154967,79975.22,990,871,35381,14596,91.82,0.022477
701644154974,707553.6,10359,9048,71822,31288,78.2,0.233492
701644154981,12307.68,170,168,6108,2156,73.26,0.004335
701644155100,199995.82,2268,2074,51714,14919,96.43,0.053521
701644155117,182425.65,2348,2185,39571,15478,83.49,0.056386
701644155124,11991.68,538,457,18811,3658,26.24,0.011793
701644155131,17829.6,1288,1140,64566,11257,15.64,0.029419
701644155254,13205.7,751,657,50327,9932,20.1,0.016954
701644155261,210913.56,1047,858,57225,18569,245.82,0.022141
701644155278,44672.25,2876,2667,17781,12871,16.75,0.068824
701644155285,1885850.04,5841,5106,79291,34987,369.34,0.131765
701644155377,193.5,12,10,617,71,19.35,0.000258
701644155384,14352.03,1581,1463,18552,7516,9.81,0.037754
701644155391,66385.98,2809,2322,85094,30865,28.59,0.059921
701644155407,12646.4,600,494,15296,3214,25.6,0.012748
701644166922,57302.94,1816,1761,22856,10858,32.54,0.045444
701644166939,181621.06,4258,3571,38224,10571,50.86,0.092153
701644166946,10084.66,963,859,15591,3380,11.74,0.022167
701644179908,8472.3,365,310,16559,5337,27.33,0.008
701644179915,266065.66,4018,3446,70162,21213,77.21,0.088927
701644179922,276986.6,3637,3014,29072,18694,91.9,0.077779
701644179939,9587.06,106,94,5154,1106,101.99,0.002426
701644205300,151911.63,1444,1413,26013,9213,107.51,0.036464
701644205324,3575.44,36,34,1177,111,105.16,0.000877
701644205331,261917.37,5292,4653,83937,29432,56.29,0.120075
701644205348,23569.16,349,284,5763,1254,82.99,0.007329
701644205355,170378.7,3242,2698,80296,32422,63.15,0.069624
701644205362,39147.84,846,736,77209,9101,53.19,0.018993
701644205379,68003.02,1484,1438,13957,5517,47.29,0.037109
701644205386,132246.36,2534,2532,28505,17720,52.23,0.065341
701644212896,98852.25,762,665,70717,16678,148.65,0.017161
701644212902,454213.48,5332,4403,49416,27277,103.16,0.113623
701644212919,419855.94,7054,5859,67567,34852,71.66,0.151197
701644229030,106587,1506,1300,53873,11487,81.99,0.033548
701644229047,18639.79,1327,1129,56797,14962,16.51,0.029135
701644229054,55582.22,2273,2033,53143,14351,27.34,0.052463
701644229061,38856.45,1404,1245,26145,7301,31.21,0.032128
701644235925,40304.22,242,237,3792,1131,170.06,0.006116
701644235932,132864.1,1085,947,28547,10060,140.3,0.024438
701644235949,16097.4,165,165,5914,2027,97.56,0.004258
701644235956,293317,2649,2141,38312,12942,137,0.05525
701644236359,11931.42,109,94,6712,1423,126.93,0.002426
701644236366,18932.71,871,751,34381,19617,25.21,0.01938
701644236373,37718.75,420,355,14462,2112,106.25,0.009161
701644236380,10285.51,332,289,7217,3326,35.59,0.007458
701644238339,8240.04,38,36,1334,256,228.89,0.000929
701644238346,37152,507,480,20210,3010,77.4,0.012387
701644238353,102706.34,2750,2398,33044,10502,42.83,0.061883
701644238360,151528.99,376,323,39207,4953,469.13,0.008335
701644238414,134847.24,127,121,21204,2418,1114.44,0.003123
701644238421,74524.86,181,162,5863,1051,460.03,0.004181
701644238438,6501635.49,4892,4559,83824,14871,1426.11,0.117649
701644238445,48189.6,1792,1455,30646,10758,33.12,0.037548
701644257910,99523.61,2806,2579,58797,17629,38.59,0.066553
701644257941,285082.2,4973,4061,59865,24324,70.2,0.104798
701644257958,8065.94,100,86,3520,1451,93.79,0.002219
701644257965,103917.2,2321,2174,71729,23316,47.8,0.056102
701644257972,76016.25,482,435,31780,3038,174.75,0.011226
701644259174,441060.4,3854,3398,79997,21381,129.8,0.087689
701644259181,219109.56,1695,1618,16775,7603,135.42,0.041754
701644259198,83006.6,939,905,33929,15038,91.72,0.023354
701644259204,98530.05,830,753,28896,5853,130.85,0.019432
701644259211,75954.2,1208,1195,16027,5585,63.56,0.030838
701644259228,622609.12,7894,6728,84131,32263,92.54,0.173622
701644259235,85968.54,1212,1197,28948,8037,71.82,0.03089
701644259242,26683.2,291,288,20317,2368,92.65,0.007432
701644259259,19112.38,229,211,10364,3460,90.58,0.005445
701644259266,147984.06,1523,1522,51812,7266,97.23,0.039277
701644259273,46698.3,488,477,17682,2805,97.9,0.012309
701644259280,112400.15,980,859,13259,3632,130.85,0.022167
701644259297,220343.44,2295,1864,38199,13039,118.21,0.048102
701644259303,96735.87,1109,891,21439,2949,108.57,0.022993
701644329389,240947.73,2210,1917,15369,7059,125.69,0.04947
701644329396,21334.72,223,209,17344,4022,102.08,0.005393
701644329402,26736,437,400,31722,3876,66.84,0.010322
701644329419,28487.5,598,530,25242,2684,53.75,0.013677
701644329426,100632.6,1716,1665,77685,26562,60.44,0.042967
701644329433,184647.76,2230,1961,28780,10494,94.16,0.050605
701644329440,17585.28,939,774,14520,3239,22.72,0.019974
701644329457,1157.2,46,44,3160,315,26.3,0.001135
701644331702,9104.97,236,191,10464,6392,47.67,0.004929
701644331719,12816.3,819,714,35455,9432,17.95,0.018425
701644331726,1327.41,52,43,806,257,30.87,0.00111
701644331733,13600.51,1495,1309,24969,5841,10.39,0.03378
701644331740,40965.6,1604,1515,19587,6676,27.04,0.039096
701644331757,82702.98,5833,5241,65789,29265,15.78,0.135249
701644331764,17210.9,969,805,7329,2975,21.38,0.020774
701644332068,118642.81,6239,5599,83677,45645,21.19,0.144487
701644332075,12475.93,855,839,18384,9715,14.87,0.021651
701644332082,13573.88,951,878,47317,16188,15.46,0.022658
701644332099,7831.88,367,337,13981,6218,23.24,0.008697
701644332105,23510.32,1463,1172,13153,6215,20.06,0.030245
701644332112,8368.48,475,386,27296,3504,21.68,0.009961
701644332129,59869.92,3507,2992,85428,19151,20.01,0.077211
701644332358,8079.32,239,212,4370,1705,38.11,0.005471
701644332365,59735.76,979,888,16073,5013,67.27,0.022916
701644332372,130171.2,2328,2256,37487,16482,57.7,0.058218
701644332389,9485.28,174,144,5410,2132,65.87,0.003716
701644332396,303926.48,5436,4433,66363,26926,68.56,0.114398
701644332402,8847.9,163,135,2132,800,65.54,0.003484
701644332419,25843.13,433,353,17690,2035,73.21,0.009109
701644332907,4850.26,71,62,3146,351,78.23,0.0016
701644332914,16944.4,246,220,6049,481,77.02,0.005677
701644332921,15023.38,112,106,3002,672,141.73,0.002735
701644332938,7683.66,1601,1377,62732,21103,5.58,0.035535
701644332945,54497.24,454,428,25029,9712,127.33,0.011045
701644332952,40302.7,344,305,31307,8802,132.14,0.007871
701644332969,611434.64,5402,5371,70993,23119,113.84,0.138604
701644333126,6517.85,64,61,2422,1017,106.85,0.001574
701644333133,66815.77,974,791,39982,10003,84.47,0.020412
701644333140,7439.43,76,73,3162,463,101.91,0.001884
701644333157,95952.3,1438,1189,15529,4696,80.7,0.030683
701644333164,98862.5,1413,1375,63291,8343,71.9,0.035483
701644333171,89071.92,1243,1204,39778,19322,73.98,0.03107
701644333188,9147.8,106,106,2937,432,86.3,0.002735
701644333195,73855.73,1842,1499,16686,10313,49.27,0.038683
701644333201,72401.82,2789,2399,37036,10726,30.18,0.061908
701644333218,7419.24,528,444,30599,3762,16.71,0.011458
701644333225,2368.52,86,77,4998,939,30.76,0.001987
701644333232,11331.6,822,710,16299,8502,15.96,0.018322
701644333249,17023.3,3109,2930,71370,22837,5.81,0.075611
701644333256,87854.52,3979,3679,64034,25371,23.88,0.09494
701644333416,864,222,180,24725,3695,4.8,0.004645
701644333423,15996,700,645,29422,12676,24.8,0.016645
701644333430,4070,106,88,4588,898,46.25,0.002271
701644333447,11326.14,618,534,9459,3159,21.21,0.01378
701644333454,8243.1,234,213,22050,4340,38.7,0.005497
701644333461,142992.08,1787,1529,75362,16795,93.52,0.039457
701644333478,145912.5,265,225,12741,6233,648.5,0.005806
701644333553,481633.92,678,576,15066,3529,836.17,0.014864
701644333560,145606.84,1567,1369,14064,4562,106.36,0.035328
701644333577,42395.34,1054,962,48073,14708,44.07,0.024825
701644333584,27990.9,646,630,60660,9115,44.43,0.016258
701644333591,1381.58,79,74,5808,515,18.67,0.00191
701644333607,24272.28,353,353,59665,10414,68.76,0.009109
701644333614,43983.06,807,647,10491,4049,67.98,0.016696
701644333768,3447,74,60,3387,692,57.45,0.001548
701644333775,65918.44,1482,1316,32576,7590,50.09,0.033961
701644333782,100166,1600,1570,45141,8321,63.8,0.040515
701644333799,124100.08,1072,871,11671,5062,142.48,0.022477
701644333805,45073.32,776,636,42893,6204,70.87,0.016413
701644333812,180409.02,1328,1298,20140,6789,138.99,0.033496
701644333829,15637.2,169,157,29740,5033,99.6,0.004052
701644334055,177412.41,2900,2331,62756,28551,76.11,0.060154
701644334062,143221.68,2258,1884,58807,14453,76.02,0.048618
701644334079,342585.6,3966,3360,88113,28817,101.96,0.086708
701644334086,32589.26,542,451,35875,3763,72.26,0.011638
701644334093,8585,125,125,17720,2561,68.68,0.003226
701644334109,8778.3,147,145,14369,2584,60.54,0.003742
701644334116,11866,207,170,9175,1113,69.8,0.004387
701644334277,23786.4,410,374,16358,7971,63.6,0.009651
701644334284,88326.99,1431,1181,67273,16766,74.79,0.030477
701644334291,320298,3287,3165,35897,15777,101.2,0.081676
701644334307,216872.88,6604,5411,86817,15882,40.08,0.139636
701644334314,13250.64,1986,1612,49522,10369,8.22,0.041599
701644334321,2742.05,937,865,51726,8087,3.17,0.022322
701644334338,3668.6,95,85,17435,2689,43.16,0.002194
701644334499,3075.15,106,95,3638,1047,32.37,0.002452
701644334505,31286.97,698,561,26017,4766,55.77,0.014477
701644334512,1430229.62,6799,5758,72218,32563,248.39,0.14859
701644334529,1612389.82,1142,1037,45253,5080,1554.86,0.026761
701644334536,32020.56,1047,858,13211,5528,37.32,0.022141
701644334543,30639.95,103,85,2886,646,360.47,0.002194
701644334550,294618.92,881,766,38747,8466,384.62,0.019767
701644334703,35907.84,3534,3117,38297,13193,11.52,0.080437
701644334710,91148,460,400,10629,2366,227.87,0.010322
701644334727,4347.68,119,116,5059,739,37.48,0.002993
701644334734,834469.65,358,357,25546,3777,2337.45,0.009213
701644334741,15631.2,371,360,6286,2114,43.42,0.00929
701644334758,18666.34,617,527,14610,2734,35.42,0.0136
701644334765,34435.38,3705,3521,54133,15380,9.78,0.090863
701644334840,1947.28,410,404,14154,6280,4.82,0.010426
701644334857,44910.49,1108,989,13665,4256,45.41,0.025522
701644334864,146809.92,2932,2928,75821,12584,50.14,0.07556
701644334871,78103.76,439,422,24200,4236,185.08,0.01089
701644334888,790011.42,1498,1258,27826,9680,627.99,0.032464
701644334895,1346.94,156,126,3824,879,10.69,0.003252
701644334901,10120.78,222,206,5403,1352,49.13,0.005316
701644335342,55633.59,2801,2439,36811,15611,22.81,0.062941
701644335359,1222.44,619,501,16538,4014,2.44,0.012929
701644335366,8117.4,457,415,9932,2381,19.56,0.010709
701644335373,44029.26,1323,1202,67081,12302,36.63,0.031019
701644335380,967.68,61,56,3274,297,17.28,0.001445
701644335397,16587.48,737,651,14597,5627,25.48,0.0168
701644335403,34741.72,4436,3692,75097,24365,9.41,0.095275
701644335564,2053.18,300,251,5603,1627,8.18,0.006477
701644335571,39825.24,8392,6773,53473,31279,5.88,0.174783
701644335588,4750.02,217,198,3128,1446,23.99,0.00511
701644335595,44048.52,1214,1116,11284,4729,39.47,0.028799
701644335601,187559.3,5387,5270,54885,21362,35.59,0.135997
701644335618,64787.95,3560,3331,46769,12700,19.45,0.08596
701644335625,112779.68,4486,3676,60251,21794,30.68,0.094863
701644335847,90534.78,2160,1806,49567,12827,50.13,0.046605
701644335854,55881.72,1397,1173,50240,5307,47.64,0.03027
701644335861,22990.52,2073,1747,44331,16255,13.16,0.045083
701644335878,223766.34,2887,2751,44682,13867,81.34,0.070992
701644335885,21225.6,240,220,3404,2281,96.48,0.005677
701644335892,41990,620,520,25363,9550,80.75,0.013419
701644335908,40824.18,752,674,7913,4436,60.57,0.017393
701644335915,15907.5,391,350,23620,2067,45.45,0.009032
701644335922,48220.2,1074,860,26863,7184,56.07,0.022193
701644335939,296205,4181,4030,92151,38371,73.5,0.103998
701644335946,92405.34,1912,1899,17918,9817,48.66,0.049005
701644335953,298947.54,1765,1542,58246,16008,193.87,0.039793
701644335960,203798.56,2625,2512,76674,17692,81.13,0.064824
701644335977,70616,2800,2425,23362,11392,29.12,0.062579
701644336202,39071.6,487,424,4478,1779,92.15,0.010942
701644336219,97449.56,1038,971,38628,11165,100.36,0.025058
701644336226,49246.08,694,624,31763,11987,78.92,0.016103
701644336233,45122.61,697,689,19247,4064,65.49,0.01778
701644336240,4566.24,66,63,4494,561,72.48,0.001626
701644336257,161323.4,3213,2780,38514,9265,58.03,0.07174
701644336264,593487.65,6993,6965,73638,27437,85.21,0.179738
701644338084,64326.42,970,857,11882,4337,75.06,0.022116
701644338091,105032.4,2258,2180,33048,12613,48.18,0.056257
701644338107,148123.44,3602,3018,63345,25654,49.08,0.077882
701644338114,25528.92,1082,916,11424,3971,27.87,0.023638
701644338121,45311.29,918,799,43109,6905,56.71,0.020619
701644338138,8754562.96,3812,3212,56964,18568,2725.58,0.082889
701644338145,8159.4,1615,1511,34896,7818,5.4,0.038993
701644338732,105939.85,1924,1741,18883,6989,60.85,0.044928
701644338749,424019.25,2016,1791,37434,16873,236.75,0.046218
701644338756,2336.45,84,83,3130,1276,28.15,0.002142
701644338763,30958.38,1043,879,90639,24672,35.22,0.022683
701644338770,8795.29,396,323,18324,6444,27.23,0.008335
701644338787,118047.86,358,326,4109,1649,362.11,0.008413
701644338794,19113.9,189,174,8646,954,109.85,0.00449
701644338954,7577.46,318,267,9503,3274,28.38,0.00689
701644338961,24278.04,345,306,29359,3465,79.34,0.007897
701644338978,19329,433,425,42037,4994,45.48,0.010968
701644338985,3328.1,28,23,1374,283,144.7,0.000594
701644338992,189701.66,443,422,25119,4923,449.53,0.01089
701644339005,74037.04,1679,1666,29553,7851,44.44,0.042993
701644339012,10884,1969,1814,47966,15389,6,0.046812
701644339029,43325.25,1670,1525,36248,13578,28.41,0.039354
701644339036,8989.2,740,660,35994,8108,13.62,0.017032
701644339043,133407.9,4650,4086,83991,29116,32.65,0.105443
701644339050,18349.65,394,363,56435,6507,50.55,0.009368
701644339067,1005.12,82,72,1469,571,13.96,0.001858
701644339074,49842.27,1527,1509,26183,14087,33.03,0.038941
701644339081,50858.46,626,522,69982,10260,97.43,0.013471
701644339241,21463.02,261,258,6335,1786,83.19,0.006658
701644339258,28027.8,331,276,14565,6137,101.55,0.007122
701644339265,5627.52,83,72,760,278,78.16,0.001858
701644339272,23327.89,284,257,21513,8292,90.77,0.006632
701644339289,135525.87,2897,2817,34703,11840,48.11,0.072695
701644339296,3399423.9,1416,1347,30068,8983,2523.7,0.034761
701644339302,3963.36,210,184,2723,1385,21.54,0.004748
701644344023,65977.12,3999,3946,49143,17137,16.72,0.10183
701644344030,32309.68,5749,4888,79408,17425,6.61,0.126139
701644344047,138.65,53,47,2961,587,2.95,0.001213
701644344054,10568.32,342,337,6227,2557,31.36,0.008697
701644344061,59484.78,1528,1509,23863,9583,39.42,0.038941
701644344078,25540.23,1689,1401,38077,12999,18.23,0.036154
701644344085,276320.24,1708,1708,28357,16033,161.78,0.044077
701644345709,72432.96,1625,1576,58549,19189,45.96,0.04067
701644345716,7566.68,119,116,6779,997,65.23,0.002993
701644345723,74440.64,743,706,24961,7765,105.44,0.018219
701644345730,182700.3,2331,2045,23640,12048,89.34,0.052773
701644345747,234968.58,2110,2079,71633,37033,113.02,0.05365
701644345754,27740.6,413,340,13563,3291,81.59,0.008774
701644345761,85377.6,1175,990,18977,4976,86.24,0.025548
701644345853,13178.59,154,139,3829,2089,94.81,0.003587
701644345860,6690.18,58,51,1962,892,131.18,0.001316
701644345877,61580.32,546,482,37154,4132,127.76,0.012438
701644345884,59416.12,990,892,48037,14830,66.61,0.023019
701644346256,334687.92,1098,904,10851,4867,370.23,0.023329
701644346263,43979.4,658,530,22337,5155,82.98,0.013677
701644346270,327625.76,4261,3799,55020,23402,86.24,0.098037
701644346287,58184.1,667,585,27366,4131,99.46,0.015096
701644346294,203758.4,2108,1735,21155,9380,117.44,0.044773
701644346300,36144,308,300,27363,3496,120.48,0.007742
701644346317,125539.87,2053,1663,44934,8704,75.49,0.042915
701644346324,111019.98,1666,1591,54126,21261,69.78,0.041057
701644347499,90983.2,1222,1078,43697,6499,84.4,0.027819
701644347505,26426.4,722,616,13491,5574,42.9,0.015896
701644347512,54947.88,4452,3582,76743,19311,15.34,0.092437
701644347529,7934.14,196,191,5171,1812,41.54,0.004929
701644348014,22429.62,1307,1059,46619,13257,21.18,0.027328
701644348021,9944.61,1786,1677,16615,8950,5.93,0.043277
701644348038,62149.5,1600,1575,31459,10102,39.46,0.040644
701644348045,45904.59,2854,2329,32725,10943,19.71,0.060102
701644348137,14712.26,355,298,21317,2768,49.37,0.00769
701644348144,1584.74,177,158,8763,1589,10.03,0.004077
701644348151,18721.66,2104,1861,90294,15323,10.06,0.048025
701644348168,10502.9,969,827,40928,12739,12.7,0.021341
701644348250,37091.2,1610,1384,93501,20668,26.8,0.035715
701644348267,7137,475,450,73371,8157,15.86,0.011613
701644348274,201446.05,4116,3923,44309,21771,51.35,0.101237
701644348281,17226.4,1931,1765,34146,8730,9.76,0.045547
701644348298,165102.3,4160,3706,89872,14925,44.55,0.095637
701644348304,15569.4,1651,1348,30596,8716,11.55,0.034786
701644348311,15062.52,22,22,429,112,684.66,0.000568
701644349905,5301.69,287,237,7943,2831,22.37,0.006116
701644349912,101840.34,658,602,53485,15564,169.17,0.015535
701644349929,6696.8,1021,880,17976,7325,7.61,0.022709
701644349936,63951.12,1939,1668,85234,15994,38.34,0.043044
701644351069,22119.09,924,861,14478,6409,25.69,0.022219
701644351076,38066.3,450,382,4882,2263,99.65,0.009858
701644351083,12166,429,385,8844,2373,31.6,0.009935
701644351090,90183.34,2074,1742,63989,11590,51.77,0.044954
701644351106,8368.08,772,714,47703,5169,11.72,0.018425
701644351113,120121.91,10985,9319,77680,36678,12.89,0.240485
701644351120,702981.4,1288,1060,17152,5361,663.19,0.027354
701644351137,82162.5,5408,4375,54154,23459,18.78,0.112901
701644351144,12459.72,2898,2548,40797,14988,4.89,0.065753
701644351151,4568.4,444,376,18612,7800,12.15,0.009703
701644351168,148988,1088,952,63749,4705,156.5,0.024567
701644351175,14395.96,307,284,4828,2050,50.69,0.007329
701644351182,17799.86,481,446,19579,2737,39.91,0.011509
701644351199,707.38,245,226,8522,2301,3.13,0.005832
701644351205,140069.64,4119,3418,87805,14993,40.98,0.088205
701644351212,9924.4,2126,1720,39138,7286,5.77,0.044386
701644351229,3831.6,188,186,4717,938,20.6,0.0048
701644351236,62185.02,1410,1182,18451,8566,52.61,0.030503
701644351243,21020.84,1925,1627,38728,12130,12.92,0.041986
701644351250,145478.29,3432,3359,85206,16422,43.31,0.086682
701644353339,135161.56,4205,3518,55594,24592,38.42,0.090785
701644353346,6759.2,1411,1360,38773,7700,4.97,0.035096
701644353353,49381.62,566,542,12033,4728,91.11,0.013987
701644353360,103841.19,2754,2547,73171,22936,40.77,0.065728
701644353377,47938.8,829,728,32266,14416,65.85,0.018787
701644353384,151164,1530,1368,36348,11065,110.5,0.035302
701644353391,434355.02,322,263,13100,1859,1651.54,0.006787
701644354800,17587.35,217,209,10380,4103,84.15,0.005393
701644354817,74005.47,1336,1239,43539,14341,59.73,0.031974
701644354824,123027.84,1829,1488,23011,8286,82.68,0.038399
701644354831,10528.65,142,135,6535,1219,77.99,0.003484
701644355128,92011.31,1626,1411,22354,8884,65.21,0.036412
701644355135,277954.48,4545,3868,40602,14745,71.86,0.099817
701644355142,545929.11,3755,3681,61413,28947,148.31,0.094992
701644355159,311850.56,2835,2576,30725,12256,121.06,0.066476
701644356200,279236.55,2509,2481,28694,12052,112.55,0.064024
701644356217,37770.68,489,436,3740,1945,86.63,0.011251
701644356224,13777.5,192,167,5038,888,82.5,0.00431
701644356231,157920.16,1066,922,18070,4838,171.28,0.023793
701644358754,105063.84,1041,1008,23637,6172,104.23,0.026012
701644358761,1261630.7,1330,1210,22812,8272,1042.67,0.031225
701644358778,191356.22,421,418,10263,1207,457.79,0.010787
701644358785,1796303.29,3247,2837,31309,13120,633.17,0.073211
701644358792,55050.71,162,137,16199,1893,401.83,0.003535
701644358808,190155.42,3312,3211,33441,13569,59.22,0.082863
701644358815,30332.88,1934,1674,57889,18249,18.12,0.043199
701644358822,7787.64,907,889,16171,6528,8.76,0.022941
701644358952,2583.1,80,65,1541,513,39.74,0.001677
701644358969,25362.75,532,525,24322,6516,48.31,0.013548
701644358976,63075.87,1898,1521,48552,9862,41.47,0.039251
701644358983,1006.4,74,68,2193,705,14.8,0.001755
701644387792,9533.14,268,218,46443,5137,43.73,0.005626
701644387808,159875.4,4854,3977,80938,21651,40.2,0.10263
701644387815,9045.42,267,246,24542,6970,36.77,0.006348
701644387822,10804.03,5532,4483,83532,37433,2.41,0.115688
701644387846,62740.85,1627,1565,55518,9791,40.09,0.040386
701644387853,23543.6,950,829,19164,6166,28.4,0.021393
701644387860,7393.84,251,232,6835,2174,31.87,0.005987
701644387877,76792.8,3523,2940,62200,18142,26.12,0.075869
701644387884,77842.05,2175,2101,63162,17773,37.05,0.054218
701644387891,9579.57,1121,957,13301,6763,10.01,0.024696
701644387907,71780.12,1599,1492,76426,29650,48.11,0.038502
701644387921,13463.56,444,407,17740,5830,33.08,0.010503
701644387938,1130.96,153,134,4646,1433,8.44,0.003458
701644387945,16889.84,1201,1129,66672,22279,14.96,0.029135
701644388157,11486.15,633,533,13308,2472,21.55,0.013755
701644388164,13315.84,1663,1648,28972,12741,8.08,0.042528
701644388171,2743.44,81,69,2011,480,39.76,0.001781
701644388188,5738.39,1747,1673,59828,9383,3.43,0.043173
701644388300,4624.64,129,128,10255,1480,36.13,0.003303
701644388317,3392.48,905,728,55167,8061,4.66,0.018787
701644388324,57687.45,3767,3635,44975,17138,15.87,0.093805
701644388331,69572.6,1605,1286,39160,13452,54.1,0.033186
701644388454,1096.8,24,24,1074,123,45.7,0.000619
701644388461,22005.48,835,714,22888,3203,30.82,0.018425
701644388478,7057.74,538,453,12352,3901,15.58,0.01169
701644388485,10496.98,984,859,12234,4182,12.22,0.022167
701644388607,319561.38,8125,6519,66116,26027,49.02,0.168229
701644388614,45568.04,2841,2429,44298,16492,18.76,0.062683
701644388621,79728.2,3288,2942,24907,10185,27.1,0.075921
701644388638,258.6,10,10,253,70,25.86,0.000258
701644388652,94465.91,5018,4109,62485,11644,22.99,0.106037
701644388669,105590.4,1194,960,43002,13817,109.99,0.024774
701644388676,18855.84,394,326,8433,2173,57.84,0.008413
701644388768,74119.41,1254,1059,49176,20648,69.99,0.027328
701644388775,5208.93,97,93,4188,408,56.01,0.0024
